document_id,arm_id,Combined follow up_old,Combined follow up_new,Abstinence type_old,Abstinence type_new,Abstinence: Continuous _old,Abstinence: Continuous _new,Abstinence: Point Prevalence _old,Abstinence: Point Prevalence _new,6451791_old,6451791_new,6451788_old,6451788_new,6080485_old,6080485_new,Manually added follow-up duration value_old,Manually added follow-up duration value_new,Manually added follow-up duration units_old,Manually added follow-up duration units_new,6080481_old,6080481_new,6080512_old,6080512_new,6823485_old,6823485_new,1.1.Goal setting_old,1.1.Goal setting_new,6452746_old,6452746_new,3.1 Social support_old,3.1 Social support_new,6452831_old,6452831_new,6452838_old,6452838_new,6452948_old,6452948_new,6452949_old,6452949_new,6080704_old,6080704_new,pychologist_old,pychologist_new,aggregate patient role_old,aggregate patient role_new,6080518_old,6080518_new,6080719_old,6080719_new,"Pregnancy trial 1 = yes, 2 = mix pg and non-pg_old","Pregnancy trial 1 = yes, 2 = mix pg and non-pg_new","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_old","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_new",6080694_old,6080694_new
296367,439,4,4.35,,NCS,,0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296367,441,4,4.35,,NCS,,0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263049,6,,26.1,,PP,,0,,1,,10.2,0,1,48,47.9,,6,,months,20,19.8,10,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263049,7,,26.1,,PP,,0,,1,,5.7,0,1,43,42.9,,6,,months,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263073,141,,52.2,,PP,,0,,1,,17.6,0,1,46,46.3,,12,,months,43,43.36,24,24.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263073,144,,52.2,,PP,,0,,1,,15.3,0,1,47,47.1,,12,,months,45,45.16,26,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263073,142,,52.2,,PP,,0,,1,,17.9,0,1,45,44.6,,12,,months,44,44.4,25,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263073,143,,52.2,,PP,,0,,1,,22.5,0,1,,,,12,,months,44,43.89,24,24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319595,663,52,52.2,,PP,,0,,1,,3.9,,,45,44.7,,,,,17,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319595,662,52,52.2,,PP,,0,,1,,5.3,,,51,51.2,,,,,17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437561,2801,26,26.1,,PP,,0,,1,,35.9,,,57,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437561,2800,26,26.1,,PP,,0,,1,,50.4,,,62,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423123,1944,26,26.1,,PP,,0,,1,,14,,,,,,,,,40,40.1,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423123,1945,26,26.1,,PP,,0,,1,,22.6,,,64,64.2,,,,,39,39.4,14,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437515,2322,52,52.2,,PP,,0,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437515,2323,52,52.2,,PP,,0,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423128,1956,39,39.15,,NCS,,0,,0,,8.6,,,59,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423128,1955,39,39.15,,NCS,,0,,0,,8.9,,,59,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252907,75,,52.2,,C,,1,,0,,32.8,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252907,76,,52.2,,C,,1,,0,,26.1,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263076,150,52,52.2,,PP,,0,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263076,149,52,52.2,,PP,,0,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252890,35,,26.1,,PP,,0,,1,,16,,,,,,6,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252890,36,,26.1,,PP,,0,,1,,8.8,,,,,,6,,months,60,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296308,560,,,,PP,,0,,1,,24.1,,,,,,,,,38,37.5,7,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296308,559,,,,PP,,0,,1,,23.4,,,,,,,,,38,38.4,24,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423256,1975,13,13.05,,PP,,0,,1,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423256,1974,13,13.05,,PP,,0,,1,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296272,488,78,78.3,,NCS,,0,,0,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296272,487,78,78.3,,NCS,,0,,0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,808,26,26.1,,PP,,0,,1,,8,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,806,26,26.1,,PP,,0,,1,,25,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,811,26,26.1,,PP,,0,,1,,8,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,810,26,26.1,,PP,,0,,1,,8,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,807,26,26.1,,PP,,0,,1,,37,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296427,809,26,26.1,,PP,,0,,1,,0,,,,,,,,,37,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252893,44,,104.4,,C,,1,,0,,10.2,,,50,50.4,,24,,months,34,33.8,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252893,46,,104.4,,C,,1,,0,,6.7,,,49,49.3,,24,,months,35,34.8,16,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252893,45,,104.4,,C,,1,,0,,9.7,,,44,44.5,,24,,months,33,33.1,17,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319575,625,61,60.9,,PP,,0,,1,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319575,626,61,60.9,,PP,,0,,1,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436345,2589,13,13.05,,PP,,0,,1,,15.6,,,,,,,,,27,26.68,7,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
436345,2590,13,13.05,,PP,,0,,1,,10.93,,,,,,,,,26,25.95,7,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
437492,2342,26,26.1,,PP,,0,,1,,6.7,,,18,17.7,,,,,46,46.45,15,15.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437492,2341,26,26.1,,PP,,0,,1,,9.1,,,15,14.7,,,,,47,47.4,15,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437545,2343,,,,PP,,0,,1,,15,,,75,75.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437545,2344,,,,PP,,0,,1,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437558,2683,9,8.7,,NCS,,0,,0,,6.3,,,49,48.6,,,,,53,53.4,16,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437558,2682,9,8.7,,NCS,,0,,0,,5.3,,,51,50.6,,,,,54,53.5,16,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436353,2808,52,52.2,,C,,1,,0,,5.6,,,46,45.6,,,,,45,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436353,2807,52,52.2,,C,,1,,0,,16.25,,,42,42.5,,,,,45,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296397,766,52,52.2,,C,,1,,0,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296397,767,52,52.2,,C,,1,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296397,768,52,52.2,,C,,1,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296397,769,52,52.2,,C,,1,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423069,1982,78,78.3,,C,,1,,0,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423069,1981,78,78.3,,C,,1,,0,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423116,2107,52,52.2,,C,,1,,0,,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423116,2108,52,52.2,,C,,1,,0,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263079,156,52,52.2,,PP,,0,,1,,26.5,,,8,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263079,157,52,52.2,,PP,,0,,1,,25.5,,,10,9.5,,,,,59,58.6,12,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296302,540,78,78.3,,C,,1,,0,,13.5,,,64,63.6,,,,,43,43.32,28,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296302,541,78,78.3,,C,,1,,0,,10.8,,,,,,,,,44,43.6,27,27.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437576,2651,26,26.1,,PP,,0,,1,,25.8,,,84,83.7,,,,,40,40.2,17,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437576,2650,26,26.1,,PP,,0,,1,,32.7,,,82,82.5,,,,,,,17,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437576,2652,26,26.1,,PP,,0,,1,,23.7,,,84,83.8,,,,,40,39.6,18,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319586,644,13,13.05,,PP,,0,,1,,12.7,,,,,,,,,17,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319586,643,13,13.05,,PP,,0,,1,,20,,,,,,,,,16,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319586,642,13,13.05,,PP,,0,,1,,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296440,825,52,52.2,,PP,,0,,1,,2,,,,,,,,,42,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296440,824,52,52.2,,PP,,0,,1,,19,,,,,,,,,42,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296276,497,52,52.2,,PP,,0,,1,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296276,498,52,52.2,,PP,,0,,1,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296276,499,52,52.2,,PP,,0,,1,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296276,500,52,52.2,,PP,,0,,1,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296329,615,30,30.45,,C,,1,,0,,16.4,,,,,,,,,,,16,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296329,616,30,30.45,,C,,1,,0,,8,,,,,,,,,,,16,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263219,326,,,,PP,,0,,1,,17.6,,,,,,,,,45,45.3,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263219,325,,,,PP,,0,,1,,21.6,,,,,,,,,46,45.6,22,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263150,247,26,26.1,,C,,1,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263150,248,26,26.1,,C,,1,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263150,249,26,26.1,,C,,1,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296370,442,24,287.1,,C,,1,,0,,44,,,,,,5.5,,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296370,443,24,287.1,,C,,1,,0,,44,,,,,,5.5,,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319602,674,52,52.2,,PP,,0,,1,,4.4,,,,,,,,,17,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319602,675,52,52.2,,PP,,0,,1,,6.6,,,,,,,,,17,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437474,2360,13,13.05,,PP,,0,,1,,7.9,,,78,77.5,,,,,44,44.3,18,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437474,2361,13,13.05,,PP,,0,,1,,3,,,78,77.5,,,,,43,43.3,21,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263134,231,,,,PP,,0,,1,,8,,,,,,,,,25,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263134,232,,,,PP,,0,,1,,3,,,,,,,,,23,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
296292,517,52,52.2,,PP,,0,,1,,10.9,,,,,,,,,33,32.7,15,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296292,518,52,52.2,,PP,,0,,1,,10.2,,,,,,,,,33,32.7,14,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319596,664,4,4.35,,C,,1,,0,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319596,665,4,4.35,,C,,1,,0,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263170,279,209,208.8,,C,,1,,0,,44.3,,,,,,,,,62,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263170,280,209,208.8,,C,,1,,0,,5.1,,,,,,,,,62,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263109,185,52,52.2,,PP,,0,,1,,5.3,,,65,64.7,,,,,46,46.5,11,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263109,184,52,52.2,,PP,,0,,1,,15.8,,,81,80.8,,,,,47,46.7,11,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437511,2256,78,78.3,,PP,,0,,1,,16.5,,,22,22.4,,,,,,,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437511,2257,78,78.3,,PP,,0,,1,,14.3,,,,,,,,,41,40.6,15,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436356,2685,26,26.1,,PP,,0,,1,,19.3,,,78,78.5,,,,,46,45.6,18,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436356,2684,26,26.1,,PP,,0,,1,,24.6,,,78,77.6,,,,,44,44.2,17,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296469,843,104,104.4,,C,,1,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296469,844,104,104.4,,C,,1,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436350,2591,,,,C,,1,,0,,20,,,49,48.6,,,,,48,48.5,22,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436350,2592,,,,C,,1,,0,,11.4,,,69,68.6,,,,,48,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296325,604,130,130.5,,C,,1,,0,,15,,,,,,,,,50,49.93,24,23.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296325,605,130,130.5,,C,,1,,0,,13.6,,,,,,,,,51,50.6,24,24.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296325,607,130,130.5,,C,,1,,0,,12.5,,,,,,,,,51,50.52,25,25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296325,606,130,130.5,,C,,1,,0,,10,,,,,,,,,51,50.89,25,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263209,310,26,26.1,,PP,,0,,1,,2.5,,,49,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263209,309,26,26.1,,PP,,0,,1,,3.5,,,48,48.1,,,,,47,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263210,311,26,26.1,,NCS,,0,,0,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263210,312,26,26.1,,NCS,,0,,0,,7.9,,,,,,,,,37,37.1,21,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296374,447,4,4.35,,C,,1,,0,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296374,446,4,4.35,,C,,1,,0,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423245,2134,26,52.2,,C,,1,,0,,22.5,,,,,,12,,months,28,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
423245,2135,26,52.2,,C,,1,,0,,8.6,,,,,,12,,months,28,27.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263172,284,26,26.1,,NCS,,0,,0,,6.3,,,,,,,,,27,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263172,283,26,26.1,,NCS,,0,,0,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423040,2010,,12,,PP,,0,,1,,16.7,,,68,67.8,,12,,weeks,21,21.16,15,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423040,2009,,12,,PP,,0,,1,,18.9,,,67,66.7,,12,,weeks,21,21.16,4,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321129,723,,,,PP,,0,,1,,14.3,,,49,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321129,724,,,,PP,,0,,1,,0,,,48,48.5,,,,,43,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437518,2324,,,,C,,1,,0,,14,,,,,,,,,44,44.3,22,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437518,2325,,,,C,,1,,0,,15,,,,,,,,,43,42.6,22,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296285,508,70,69.6,,PP,,0,,1,,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296285,509,70,69.6,,PP,,0,,1,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296285,507,70,69.6,,PP,,0,,1,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423090,1935,52,52.2,,PP,,0,,1,,60.6,,,54,54.1,,,,,,,17,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
423090,1936,52,52.2,,PP,,0,,1,,61.2,,,54,54.2,,,,,43,43.3,17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
423090,1934,52,52.2,,PP,,0,,1,,54.9,,,54,54.2,,,,,,,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
423072,1989,26,26.1,,C,,1,,0,,1,,,50,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423072,1991,26,26.1,,C,,1,,0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423072,1988,26,26.1,,C,,1,,0,,2,,,51,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423072,1990,26,26.1,,C,,1,,0,,0.5,,,52,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423072,1987,26,26.1,,C,,1,,0,,2.9,,,51,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296297,527,52,52.2,,C,,1,,0,,21.2,,,46,45.8,,,,,37,36.8,28,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296297,528,52,52.2,,C,,1,,0,,9.1,,,46,45.5,,,,,37,37.4,26,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423479,1966,26,26.1,,PP,,0,,1,,7.8,,,,,,,,,47,46.7,17,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423479,1965,26,26.1,,PP,,0,,1,,2.9,,,,,,,,,,,16,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423479,1967,26,26.1,,PP,,0,,1,,0,,,,,,,,,46,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263260,377,4,4.35,,PP,,0,,1,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263260,376,4,4.35,,PP,,0,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263260,378,4,4.35,,PP,,0,,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263045,114,,4.35,,PP,,0,,1,,9.9,,,,,,1,,months,20,20.2,55,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263045,115,,4.35,,PP,,0,,1,,1.4,,,,,,1,,months,20,20.2,55,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263045,116,,4.35,,PP,,0,,1,,12.5,,,,,,1,,months,20,20.2,55,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437453,2190,26,26.1,,PP,,0,,1,,6,,,,,,,,,22,22.09,10,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437453,2189,26,26.1,,PP,,0,,1,,10,,,,,,,,,21,21.1,10,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263220,327,52,52.2,,NCS,,0,,0,,13.6,,,,,,,,,53,52.9,16,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263220,328,52,52.2,,NCS,,0,,0,,6.4,,,,,,,,,,,17,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266058,132,,52.2,,C,,1,,0,,29,0,1,,,,1,,years,42,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266058,131,,52.2,,C,,1,,0,,27,0,1,,,,1,,years,42,42.2,27,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263096,173,26,26.1,,PP,,0,,1,,28,,,,,,,,,57,56.7,19,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263096,174,26,26.1,,PP,,0,,1,,11.8,,,,,,,,,,,20,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423139,2052,30,30.45,,PP,,0,,1,,7.4,,,47,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423139,2051,30,30.45,,PP,,0,,1,,8.7,,,47,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263167,1025,52,52.2,,C,,1,,0,,19,,,,,,,,,,,20,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263167,277,52,52.2,,C,,1,,0,,24,,,,,,,,,42,42.1,21,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263167,1026,52,52.2,,C,,1,,0,,7,,,,,,,,,42,42.3,22,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263167,278,52,52.2,,C,,1,,0,,8,,,,,,,,,43,42.6,20,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437534,2305,52,52.2,,PP,,0,,1,,12.4,,,53,52.7,,,,,51,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437534,2304,52,52.2,,PP,,0,,1,,6.3,,,53,52.7,,,,,52,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296320,591,26,26.1,,NCS,,0,,0,,12.2,,,,,,,,,29,28.6,,,,,,,,,,,,,,,,,,,,,,,,,United States,United Kingdom,,,,1,,,,
296320,594,26,26.1,,NCS,,0,,0,,17.1,,,,,,,,,28,28.1,,,,,,,,,,,,,,,,,,,,,,,,,United States,United Kingdom,,,,1,,,,
423068,1925,26,26.1,,PP,,0,,1,,4,,,,,,,,,52,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423068,1922,26,26.1,,PP,,0,,1,,0,,,,,,,,,49,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423068,1924,26,26.1,,PP,,0,,1,,0,,,,,,,,,46,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423068,1923,26,26.1,,PP,,0,,1,,14,,,,,,,,,51,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296382,751,52,52.2,,C,,1,,0,,6.4,,,51,50.9,,,,,37,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296382,752,52,52.2,,C,,1,,0,,7.3,,,51,50.9,,,,,37,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263213,318,26,26.1,,PP,,0,,1,,30.3,,,,,,,,,55,54.9,11,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263213,317,26,26.1,,PP,,0,,1,,36.8,,,,,,,,,58,58.2,11,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296318,587,52,52.2,,PP,,0,,1,,14,,,62,61.5,,,,,43,42.84,23,23.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296318,588,52,52.2,,PP,,0,,1,,15,,,64,63.5,,,,,42,42.48,22,22.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436351,2632,26,26.1,,C,,1,,0,,10.2,,,,,,,,,28,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436351,2633,26,26.1,,C,,1,,0,,4.8,,,53,52.9,,,,,29,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296326,608,52,52.2,,PP,,0,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
